Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 14, 15)
  ✓ Samples: 5,033,408 | Chi-Sq Stat: 7527.5789 | Chi-Sq p-value: 0.0 | MAD: 0.00381 | KS D-Max: 0.01576 | Dmix: 0.017130 | Digital Mix Speed: 1759.019 | Time: 6.03s

[486/1331] Analyzing (a=17, b=9, c=11)...
  ✓ Samples: 5,033,788 | Chi-Sq Stat: 7581.1845 | Chi-Sq p-value: 0.0 | MAD: 0.00382 | KS D-Max: 0.01584 | Dmix: 0.017212 | Digital Mix Speed: 1754.423 | Time: 6.13s

[487/1331] Analyzing (a=17, b=9, c=12)...
  ✓ Samples: 5,033,604 | Chi-Sq Stat: 7603.9661 | Chi-Sq p-value: 0.0 | MAD: 0.00384 | KS D-Max: 0.01592 | Dmix: 0.017270 | Digital Mix Speed: 1745.281 | Time: 5.32s

[488/1331] Analyzing (a=17, b=9, c=13)...
  ✓ Samples: 5,033,309 | Chi-Sq Stat: 7541.7453 | Chi-Sq p-value: 0.0 | MAD: 0.00382 | KS D-Max: 0.01580 | Dmix: 0.017174 | Digital Mix Speed: 1754.412 | Time: 5.47s

[489/1331] Analyzing (a=17, b=9, c=14)...
  ✓ Samples: 5,033,345 | Chi-Sq Stat: 7655.1832 | Chi-Sq p-value: 0.0 | MAD: 0.00385 | KS D-Max: 0.01598 | Dmix: 0.017329 | Digital Mix Speed: 1740.742 | Time: 5.35s

[490/1331] Analyzing (a=17, b=9, c=15)...
  ✓ Samples: 5,033,461 | Chi-Sq Stat: 7519.3799 | Chi-Sq p-value: 0.0 | MAD: 0.00380 | KS D-Max: 0.01573 | Dmix: 0.017087 | Digital Mix Speed: 1763.649 | Time: 5.50s

[491/1331] Analyzing (a=17, b=9, c=16)...
  ✓ Samples: 5,033,258 | Chi-Sq Stat: 7531.0254 | Chi-Sq p-value: 0.0 | MAD: 0.00380 | KS D-Max: 0.01576 | Dmix: 0.017113 | Digital Mix Speed: 1763.645 | Time: 6.16s

[492/1331] Analyzing (a=17, b=9, c=17)...
  ✓ Samples: 4,930,919 | Chi-Sq Stat: 12300.4091 | Chi-Sq p-value: 0.0 | MAD: 0.00493 | KS D-Max: 0.02071 | Dmix: 0.022194 | Digital Mix Speed: 1357.592 | Time: 5.94s

[493/1331] Analyzing (a=17, b=9, c=18)...
  ✓ Samples: 5,033,517 | Chi-Sq Stat: 7635.8152 | Chi-Sq p-value: 0.0 | MAD: 0.00383 | KS D-Max: 0.01588 | Dmix: 0.017228 | Digital Mix Speed: 1749.836 | Time: 5.55s

[494/1331] Analyzing (a=17, b=9, c=19)...
  ✓ Samples: 5,033,157 | Chi-Sq Stat: 7632.0374 | Chi-Sq p-value: 0.0 | MAD: 0.00383 | KS D-Max: 0.01585 | Dmix: 0.017224 | Digital Mix Speed: 1749.828 | Time: 5.44s

[495/1331] Analyzing (a=17, b=9, c=20)...
  ✓ Samples: 5,033,475 | Chi-Sq Stat: 7580.2833 | Chi-Sq p-value: 0.0 | MAD: 0.00383 | KS D-Max: 0.01584 | Dmix: 0.017215 | Digital Mix Speed: 1749.835 | Time: 5.52s

[496/1331] Analyzing (a=17, b=10, c=10)...
  ✓ Samples: 5,367,455 | Chi-Sq Stat: 54660.2551 | Chi-Sq p-value: 0.0 | MAD: 0.00989 | KS D-Max: 0.04295 | Dmix: 0.044519 | Digital Mix Speed: 680.462 | Time: 5.95s

[497/1331] Analyzing (a=17, b=10, c=11)...
  ✓ Samples: 5,367,421 | Chi-Sq Stat: 53995.4378 | Chi-Sq p-value: 0.0 | MAD: 0.00959 | KS D-Max: 0.04211 | Dmix: 0.043154 | Digital Mix Speed: 701.748 | Time: 6.07s

[498/1331] Analyzing (a=17, b=10, c=12)...
  ✓ Samples: 5,367,057 | Chi-Sq Stat: 53348.7043 | Chi-Sq p-value: 0.0 | MAD: 0.00959 | KS D-Max: 0.04221 | Dmix: 0.043144 | Digital Mix Speed: 701.745 | Time: 6.02s

[499/1331] Analyzing (a=17, b=10, c=13)...
  ✓ Samples: 5,368,119 | Chi-Sq Stat: 54486.2456 | Chi-Sq p-value: 0.0 | MAD: 0.00968 | KS D-Max: 0.04240 | Dmix: 0.043570 | Digital Mix Speed: 695.230 | Time: 6.63s

[500/1331] Analyzing (a=17, b=10, c=14)...
  ✓ Samples: 5,367,660 | Chi-Sq Stat: 55748.6761 | Chi-Sq p-value: 0.0 | MAD: 0.00965 | KS D-Max: 0.04189 | Dmix: 0.043443 | Digital Mix Speed: 697.387 | Time: 7.07s

[501/1331] Analyzing (a=17, b=10, c=15)...
  ✓ Samples: 5,368,001 | Chi-Sq Stat: 56745.2408 | Chi-Sq p-value: 0.0 | MAD: 0.00991 | KS D-Max: 0.04299 | Dmix: 0.044580 | Digital Mix Speed: 679.093 | Time: 6.16s

[502/1331] Analyzing (a=17, b=10, c=16)...
  ✓ Samples: 5,367,424 | Chi-Sq Stat: 52745.6971 | Chi-Sq p-value: 0.0 | MAD: 0.00955 | KS D-Max: 0.04114 | Dmix: 0.042996 | Digital Mix Speed: 704.688 | Time: 5.93s

[503/1331] Analyzing (a=17, b=10, c=17)...
  ✓ Samples: 4,723,842 | Chi-Sq Stat: 1659539.9964 | Chi-Sq p-value: 0.0 | MAD: 0.05644 | KS D-Max: 0.25396 | Dmix: 0.253959 | Digital Mix Speed: 118.255 | Time: 5.16s

[504/1331] Analyzing (a=17, b=10, c=18)...
  ✓ Samples: 5,368,232 | Chi-Sq Stat: 52638.9516 | Chi-Sq p-value: 0.0 | MAD: 0.00952 | KS D-Max: 0.04175 | Dmix: 0.042831 | Digital Mix Speed: 706.915 | Time: 5.97s

[505/1331] Analyzing (a=17, b=10, c=19)...
  ✓ Samples: 5,367,612 | Chi-Sq Stat: 52551.3217 | Chi-Sq p-value: 0.0 | MAD: 0.00954 | KS D-Max: 0.04139 | Dmix: 0.042942 | Digital Mix Speed: 705.428 | Time: 7.53s

[506/1331] Analyzing (a=17, b=10, c=20)...
  ✓ Samples: 5,367,723 | Chi-Sq Stat: 52074.3213 | Chi-Sq p-value: 0.0 | MAD: 0.00951 | KS D-Max: 0.04152 | Dmix: 0.042793 | Digital Mix Speed: 707.654 | Time: 7.01s

[507/1331] Analyzing (a=17, b=11, c=10)...
  ✓ Samples: 5,133,533 | Chi-Sq Stat: 18519.7082 | Chi-Sq p-value: 0.0 | MAD: 0.00610 | KS D-Max: 0.01614 | Dmix: 0.027454 | Digital Mix Speed: 1100.068 | Time: 5.72s

[508/1331] Analyzing (a=17, b=11, c=11)...
  ✓ Samples: 5,135,385 | Chi-Sq Stat: 19114.4088 | Chi-Sq p-value: 0.0 | MAD: 0.00623 | KS D-Max: 0.01667 | Dmix: 0.028028 | Digital Mix Speed: 1077.139 | Time: 5.85s

[509/1331] Analyzing (a=17, b=11, c=12)...
  ✓ Samples: 5,134,459 | Chi-Sq Stat: 18608.7756 | Chi-Sq p-value: 0.0 | MAD: 0.00615 | KS D-Max: 0.01638 | Dmix: 0.027694 | Digital Mix Speed: 1091.137 | Time: 6.03s

[510/1331] Analyzing (a=17, b=11, c=13)...
  ✓ Samples: 5,133,990 | Chi-Sq Stat: 19962.4559 | Chi-Sq p-value: 0.0 | MAD: 0.00638 | KS D-Max: 0.01713 | Dmix: 0.028705 | Digital Mix Speed: 1051.795 | Time: 5.58s

[511/1331] Analyzing (a=17, b=11, c=14)...
  ✓ Samples: 5,134,116 | Chi-Sq Stat: 19075.4402 | Chi-Sq p-value: 0.0 | MAD: 0.00619 | KS D-Max: 0.01639 | Dmix: 0.027867 | Digital Mix Speed: 1084.082 | Time: 6.38s

[512/1331] Analyzing (a=17, b=11, c=15)...
  ✓ Samples: 5,135,400 | Chi-Sq Stat: 18532.1236 | Chi-Sq p-value: 0.0 | MAD: 0.00609 | KS D-Max: 0.01581 | Dmix: 0.027422 | Digital Mix Speed: 1101.901 | Time: 6.27s

[513/1331] Analyzing (a=17, b=11, c=16)...
  ✓ Samples: 5,134,102 | Chi-Sq Stat: 19633.7630 | Chi-Sq p-value: 0.0 | MAD: 0.00634 | KS D-Max: 0.01746 | Dmix: 0.028546 | Digital Mix Speed: 1058.433 | Time: 5.88s

[514/1331] Analyzing (a=17, b=11, c=17)...
  ✓ Samples: 4,529,419 | Chi-Sq Stat: 5750.7235 | Chi-Sq p-value: 0.0 | MAD: 0.00340 | KS D-Max: 0.01272 | Dmix: 0.015300 | Digital Mix Speed: 1957.660 | Time: 4.62s

[515/1331] Analyzing (a=17, b=11, c=18)...
  ✓ Samples: 5,134,006 | Chi-Sq Stat: 19612.4415 | Chi-Sq p-value: 0.0 | MAD: 0.00631 | KS D-Max: 0.01686 | Dmix: 0.028383 | Digital Mix Speed: 1063.464 | Time: 5.64s

[516/1331] Analyzing (a=17, b=11, c=19)...
  ✓ Samples: 5,134,580 | Chi-Sq Stat: 19074.7374 | Chi-Sq p-value: 0.0 | MAD: 0.00620 | KS D-Max: 0.01659 | Dmix: 0.027916 | Digital Mix Speed: 1082.340 | Time: 5.75s

[517/1331] Analyzing (a=17, b=11, c=20)...
  ✓ Samples: 5,133,395 | Chi-Sq Stat: 19862.5256 | Chi-Sq p-value: 0.0 | MAD: 0.00634 | KS D-Max: 0.01669 | Dmix: 0.028544 | Digital Mix Speed: 1058.423 | Time: 6.40s

[518/1331] Analyzing (a=17, b=12, c=10)...
  ✓ Samples: 4,935,024 | Chi-Sq Stat: 3124.7274 | Chi-Sq p-value: 0.0 | MAD: 0.00225 | KS D-Max: 0.00781 | Dmix: 0.010121 | Digital Mix Speed: 2974.795 | Time: 6.10s

[519/1331] Analyzing (a=17, b=12, c=11)...
  ✓ Samples: 4,936,719 | Chi-Sq Stat: 3089.0816 | Chi-Sq p-value: 0.0 | MAD: 0.00222 | KS D-Max: 0.00787 | Dmix: 0.009980 | Digital Mix Speed: 3015.062 | Time: 5.40s

[520/1331] Analyzing (a=17, b=12, c=12)...
  ✓ Samples: 4,937,047 | Chi-Sq Stat: 3048.0594 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00779 | Dmix: 0.009950 | Digital Mix Speed: 3028.718 | Time: 5.51s

[521/1331] Analyzing (a=17, b=12, c=13)...
  ✓ Samples: 4,935,682 | Chi-Sq Stat: 3022.1748 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00778 | Dmix: 0.009952 | Digital Mix Speed: 3028.664 | Time: 5.49s

[522/1331] Analyzing (a=17, b=12, c=14)...
  ✓ Samples: 4,937,692 | Chi-Sq Stat: 2903.4273 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00755 | Dmix: 0.009757 | Digital Mix Speed: 3084.573 | Time: 5.52s

[523/1331] Analyzing (a=17, b=12, c=15)...
  ✓ Samples: 4,935,129 | Chi-Sq Stat: 2932.6006 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00752 | Dmix: 0.009822 | Digital Mix Speed: 3070.320 | Time: 6.13s

[524/1331] Analyzing (a=17, b=12, c=16)...
  ✓ Samples: 4,937,056 | Chi-Sq Stat: 3071.5272 | Chi-Sq p-value: 0.0 | MAD: 0.00227 | KS D-Max: 0.00760 | Dmix: 0.010211 | Digital Mix Speed: 2948.664 | Time: 6.00s

[525/1331] Analyzing (a=17, b=12, c=17)...
  ✓ Samples: 4,365,150 | Chi-Sq Stat: 8416.0792 | Chi-Sq p-value: 0.0 | MAD: 0.00405 | KS D-Max: 0.01341 | Dmix: 0.018210 | Digital Mix Speed: 1639.506 | Time: 4.75s

[526/1331] Analyzing (a=17, b=12, c=18)...
  ✓ Samples: 4,935,031 | Chi-Sq Stat: 3023.0431 | Chi-Sq p-value: 0.0 | MAD: 0.00219 | KS D-Max: 0.00781 | Dmix: 0.009863 | Digital Mix Speed: 3056.297 | Time: 5.37s

[527/1331] Analyzing (a=17, b=12, c=19)...
  ✓ Samples: 4,935,749 | Chi-Sq Stat: 3035.9819 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00775 | Dmix: 0.009960 | Digital Mix Speed: 3028.667 | Time: 5.47s

[528/1331] Analyzing (a=17, b=12, c=20)...
  ✓ Samples: 4,935,947 | Chi-Sq Stat: 2962.9666 | Chi-Sq p-value: 0.0 | MAD: 0.00219 | KS D-Max: 0.00753 | Dmix: 0.009865 | Digital Mix Speed: 3056.334 | Time: 5.49s

[529/1331] Analyzing (a=17, b=13, c=10)...
  ✓ Samples: 4,262,275 | Chi-Sq Stat: 2283.9989 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00498 | Dmix: 0.009773 | Digital Mix Speed: 3055.134 | Time: 4.84s

[530/1331] Analyzing (a=17, b=13, c=11)...
  ✓ Samples: 4,262,257 | Chi-Sq Stat: 2283.4912 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00500 | Dmix: 0.009796 | Digital Mix Speed: 3041.119 | Time: 4.85s

[531/1331] Analyzing (a=17, b=13, c=12)...
  ✓ Samples: 4,261,952 | Chi-Sq Stat: 2278.6906 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00499 | Dmix: 0.009801 | Digital Mix Speed: 3041.105 | Time: 4.44s

[532/1331] Analyzing (a=17, b=13, c=13)...
  ✓ Samples: 4,262,207 | Chi-Sq Stat: 2278.4028 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00497 | Dmix: 0.009787 | Digital Mix Speed: 3055.131 | Time: 4.43s

[533/1331] Analyzing (a=17, b=13, c=14)...
  ✓ Samples: 4,262,238 | Chi-Sq Stat: 2288.1947 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00500 | Dmix: 0.009800 | Digital Mix Speed: 3041.118 | Time: 4.53s

[534/1331] Analyzing (a=17, b=13, c=15)...
  ✓ Samples: 4,262,254 | Chi-Sq Stat: 2285.5400 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00501 | Dmix: 0.009794 | Digital Mix Speed: 3041.119 | Time: 4.38s

[535/1331] Analyzing (a=17, b=13, c=16)...
  ✓ Samples: 4,261,922 | Chi-Sq Stat: 2285.6634 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00500 | Dmix: 0.009804 | Digital Mix Speed: 3041.103 | Time: 4.53s

[536/1331] Analyzing (a=17, b=13, c=17)...
  ✓ Samples: 4,235,774 | Chi-Sq Stat: 2086.2517 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00530 | Dmix: 0.008965 | Digital Mix Speed: 3330.117 | Time: 4.39s

[537/1331] Analyzing (a=17, b=13, c=18)...
  ✓ Samples: 4,262,231 | Chi-Sq Stat: 2286.4350 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00500 | Dmix: 0.009797 | Digital Mix Speed: 3041.118 | Time: 4.92s

[538/1331] Analyzing (a=17, b=13, c=19)...
  ✓ Samples: 4,262,183 | Chi-Sq Stat: 2288.7585 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00500 | Dmix: 0.009781 | Digital Mix Speed: 3055.130 | Time: 4.86s

[539/1331] Analyzing (a=17, b=13, c=20)...
  ✓ Samples: 4,262,108 | Chi-Sq Stat: 2284.2730 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00501 | Dmix: 0.009794 | Digital Mix Speed: 3041.112 | Time: 4.53s

[540/1331] Analyzing (a=17, b=14, c=10)...
  ✓ Samples: 4,621,778 | Chi-Sq Stat: 2068.5227 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00648 | Dmix: 0.008738 | Digital Mix Speed: 3435.469 | Time: 4.96s

[541/1331] Analyzing (a=17, b=14, c=11)...
  ✓ Samples: 4,621,540 | Chi-Sq Stat: 2065.7480 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00669 | Dmix: 0.008865 | Digital Mix Speed: 3383.140 | Time: 5.07s

[542/1331] Analyzing (a=17, b=14, c=12)...
  ✓ Samples: 4,621,888 | Chi-Sq Stat: 2125.5769 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00665 | Dmix: 0.008849 | Digital Mix Speed: 3383.157 | Time: 4.96s

[543/1331] Analyzing (a=17, b=14, c=13)...
  ✓ Samples: 4,621,336 | Chi-Sq Stat: 2081.3406 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00670 | Dmix: 0.008724 | Digital Mix Speed: 3435.447 | Time: 5.57s

[544/1331] Analyzing (a=17, b=14, c=14)...
  ✓ Samples: 4,621,172 | Chi-Sq Stat: 2121.5000 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00674 | Dmix: 0.008810 | Digital Mix Speed: 3400.384 | Time: 5.63s

[545/1331] Analyzing (a=17, b=14, c=15)...
  ✓ Samples: 4,621,816 | Chi-Sq Stat: 2099.1469 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00664 | Dmix: 0.008806 | Digital Mix Speed: 3400.415 | Time: 5.17s

[546/1331] Analyzing (a=17, b=14, c=16)...
  ✓ Samples: 4,621,320 | Chi-Sq Stat: 2167.0073 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00665 | Dmix: 0.008943 | Digital Mix Speed: 3349.129 | Time: 5.00s

[547/1331] Analyzing (a=17, b=14, c=17)...
  ✓ Samples: 4,127,849 | Chi-Sq Stat: 13.9232 | Chi-Sq p-value: 0.08379 | MAD: 0.00014 | KS D-Max: 0.00041 | Dmix: 0.000624 | Digital Mix Speed: 47255.170 | Time: 4.30s

[548/1331] Analyzing (a=17, b=14, c=18)...
  ✓ Samples: 4,621,998 | Chi-Sq Stat: 2052.4680 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00642 | Dmix: 0.008775 | Digital Mix Speed: 3417.861 | Time: 4.89s

[549/1331] Analyzing (a=17, b=14, c=19)...
  ✓ Samples: 4,621,771 | Chi-Sq Stat: 1979.8200 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00651 | Dmix: 0.008540 | Digital Mix Speed: 3507.794 | Time: 5.59s

[550/1331] Analyzing (a=17, b=14, c=20)...
  ✓ Samples: 4,621,387 | Chi-Sq Stat: 2046.5425 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00652 | Dmix: 0.008753 | Digital Mix Speed: 3417.832 | Time: 5.63s

[551/1331] Analyzing (a=17, b=15, c=10)...
  ✓ Samples: 4,110,981 | Chi-Sq Stat: 352.6841 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00281 | Dmix: 0.003644 | Digital Mix Speed: 8165.365 | Time: 4.35s

[552/1331] Analyzing (a=17, b=15, c=11)...
  ✓ Samples: 4,111,446 | Chi-Sq Stat: 327.8704 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00275 | Dmix: 0.003530 | Digital Mix Speed: 8479.480 | Time: 4.33s

[553/1331] Analyzing (a=17, b=15, c=12)...
  ✓ Samples: 4,110,581 | Chi-Sq Stat: 336.0204 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00277 | Dmix: 0.003578 | Digital Mix Speed: 8267.379 | Time: 4.43s

[554/1331] Analyzing (a=17, b=15, c=13)...
  ✓ Samples: 4,111,435 | Chi-Sq Stat: 342.4184 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00278 | Dmix: 0.003600 | Digital Mix Speed: 8267.492 | Time: 4.25s

[555/1331] Analyzing (a=17, b=15, c=14)...
  ✓ Samples: 4,111,115 | Chi-Sq Stat: 350.4342 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00280 | Dmix: 0.003630 | Digital Mix Speed: 8165.382 | Time: 4.79s

[556/1331] Analyzing (a=17, b=15, c=15)...
  ✓ Samples: 4,111,085 | Chi-Sq Stat: 352.8407 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00281 | Dmix: 0.003646 | Digital Mix Speed: 8165.378 | Time: 4.62s

[557/1331] Analyzing (a=17, b=15, c=16)...
  ✓ Samples: 4,110,772 | Chi-Sq Stat: 382.1169 | Chi-Sq p-value: 0.0 | MAD: 0.00084 | KS D-Max: 0.00287 | Dmix: 0.003767 | Digital Mix Speed: 7873.718 | Time: 4.35s

[558/1331] Analyzing (a=17, b=15, c=17)...
  ✓ Samples: 4,026,921 | Chi-Sq Stat: 395.3447 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00325 | Dmix: 0.004221 | Digital Mix Speed: 7026.567 | Time: 4.11s

[559/1331] Analyzing (a=17, b=15, c=18)...
  ✓ Samples: 4,110,802 | Chi-Sq Stat: 342.1543 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00279 | Dmix: 0.003587 | Digital Mix Speed: 8267.408 | Time: 4.39s

[560/1331] Analyzing (a=17, b=15, c=19)...
  ✓ Samples: 4,111,199 | Chi-Sq Stat: 343.6233 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00277 | Dmix: 0.003595 | Digital Mix Speed: 8267.461 | Time: 5.35s

[561/1331] Analyzing (a=17, b=15, c=20)...
  ✓ Samples: 4,110,486 | Chi-Sq Stat: 348.8916 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00285 | Dmix: 0.003635 | Digital Mix Speed: 8165.300 | Time: 4.95s

[562/1331] Analyzing (a=17, b=16, c=10)...
  ✓ Samples: 3,937,776 | Chi-Sq Stat: 861.6056 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005941 | Digital Mix Speed: 4996.402 | Time: 4.13s

[563/1331] Analyzing (a=17, b=16, c=11)...
  ✓ Samples: 3,937,776 | Chi-Sq Stat: 866.8305 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00175 | Dmix: 0.005964 | Digital Mix Speed: 4958.835 | Time: 4.03s

[564/1331] Analyzing (a=17, b=16, c=12)...
  ✓ Samples: 3,937,775 | Chi-Sq Stat: 855.9673 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005933 | Digital Mix Speed: 4996.402 | Time: 4.07s

[565/1331] Analyzing (a=17, b=16, c=13)...
  ✓ Samples: 3,937,776 | Chi-Sq Stat: 853.8286 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00174 | Dmix: 0.005926 | Digital Mix Speed: 4996.402 | Time: 3.97s

[566/1331] Analyzing (a=17, b=16, c=14)...
  ✓ Samples: 3,937,778 | Chi-Sq Stat: 858.0451 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005939 | Digital Mix Speed: 4996.402 | Time: 4.46s

[567/1331] Analyzing (a=17, b=16, c=15)...
  ✓ Samples: 3,937,782 | Chi-Sq Stat: 856.2014 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005928 | Digital Mix Speed: 4996.403 | Time: 4.37s

[568/1331] Analyzing (a=17, b=16, c=16)...
  ✓ Samples: 3,937,375 | Chi-Sq Stat: 862.7792 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005946 | Digital Mix Speed: 4996.369 | Time: 3.92s

[569/1331] Analyzing (a=17, b=16, c=17)...
  ✓ Samples: 3,931,030 | Chi-Sq Stat: 916.8542 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00215 | Dmix: 0.006195 | Digital Mix Speed: 4778.628 | Time: 4.16s

[570/1331] Analyzing (a=17, b=16, c=18)...
  ✓ Samples: 3,937,786 | Chi-Sq Stat: 857.0205 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005933 | Digital Mix Speed: 4996.403 | Time: 4.01s

[571/1331] Analyzing (a=17, b=16, c=19)...
  ✓ Samples: 3,937,787 | Chi-Sq Stat: 852.5445 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00176 | Dmix: 0.005935 | Digital Mix Speed: 4996.403 | Time: 4.09s

[572/1331] Analyzing (a=17, b=16, c=20)...
  ✓ Samples: 3,937,897 | Chi-Sq Stat: 859.4410 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00177 | Dmix: 0.005960 | Digital Mix Speed: 4996.412 | Time: 4.42s

[573/1331] Analyzing (a=17, b=17, c=10)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1654.4845 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00496 | Dmix: 0.009029 | Digital Mix Speed: 3276.005 | Time: 3.99s

[574/1331] Analyzing (a=17, b=17, c=11)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1657.8453 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00496 | Dmix: 0.009028 | Digital Mix Speed: 3276.005 | Time: 4.03s

[575/1331] Analyzing (a=17, b=17, c=12)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1658.5836 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00496 | Dmix: 0.009026 | Digital Mix Speed: 3276.005 | Time: 4.00s

[576/1331] Analyzing (a=17, b=17, c=13)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1661.7752 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00497 | Dmix: 0.009032 | Digital Mix Speed: 3276.005 | Time: 4.27s

[577/1331] Analyzing (a=17, b=17, c=14)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1659.4846 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00497 | Dmix: 0.009025 | Digital Mix Speed: 3276.005 | Time: 3.86s

[578/1331] Analyzing (a=17, b=17, c=15)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1655.8570 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00497 | Dmix: 0.009016 | Digital Mix Speed: 3292.385 | Time: 4.02s

[579/1331] Analyzing (a=17, b=17, c=16)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1655.0696 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00497 | Dmix: 0.009016 | Digital Mix Speed: 3292.385 | Time: 3.96s

[580/1331] Analyzing (a=17, b=17, c=17)...
  ✓ Samples: 3,491,417 | Chi-Sq Stat: 38774.8524 | Chi-Sq p-value: 0.0 | MAD: 0.00876 | KS D-Max: 0.02580 | Dmix: 0.039435 | Digital Mix Speed: 746.918 | Time: 3.30s

[581/1331] Analyzing (a=17, b=17, c=18)...
  ✓ Samples: 3,843,877 | Chi-Sq Stat: 1653.0393 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00496 | Dmix: 0.009014 | Digital Mix Speed: 3292.385 | Time: 3.97s

[582/1331] Analyzing (a=17, b=17, c=19)...
