Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (13, 14, 12)
  ✓ Samples: 3,787,139 | Chi-Sq Stat: 4390.3244 | Chi-Sq p-value: 0.0 | MAD: 0.00328 | KS D-Max: 0.00754 | Dmix: 0.014739 | Digital Mix Speed: 2005.583 | Time: 3.84s

[349/1331] Analyzing (a=10, b=18, c=14)...
  ✓ Samples: 4,094,830 | Chi-Sq Stat: 1668.6709 | Chi-Sq p-value: 0.0 | MAD: 0.00188 | KS D-Max: 0.00474 | Dmix: 0.008459 | Digital Mix Speed: 3517.147 | Time: 4.34s

[350/1331] Analyzing (a=10, b=18, c=15)...
  ✓ Samples: 3,787,139 | Chi-Sq Stat: 4391.6791 | Chi-Sq p-value: 0.0 | MAD: 0.00328 | KS D-Max: 0.00754 | Dmix: 0.014740 | Digital Mix Speed: 2005.583 | Time: 3.82s

[351/1331] Analyzing (a=10, b=18, c=16)...
  ✓ Samples: 4,096,223 | Chi-Sq Stat: 1646.9922 | Chi-Sq p-value: 0.0 | MAD: 0.00186 | KS D-Max: 0.00470 | Dmix: 0.008385 | Digital Mix Speed: 3555.045 | Time: 4.35s

[352/1331] Analyzing (a=10, b=18, c=17)...
  ✓ Samples: 3,787,139 | Chi-Sq Stat: 4385.9546 | Chi-Sq p-value: 0.0 | MAD: 0.00327 | KS D-Max: 0.00754 | Dmix: 0.014734 | Digital Mix Speed: 2011.716 | Time: 3.88s

[353/1331] Analyzing (a=10, b=19, c=7)...
  ✓ Samples: 3,741,053 | Chi-Sq Stat: 1178.0574 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00776 | Dmix: 0.007761 | Digital Mix Speed: 3821.508 | Time: 3.76s

[354/1331] Analyzing (a=10, b=19, c=8)...
  ✓ Samples: 3,741,053 | Chi-Sq Stat: 1178.8467 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007764 | Digital Mix Speed: 3799.418 | Time: 3.94s

[355/1331] Analyzing (a=10, b=19, c=9)...
  ✓ Samples: 3,741,054 | Chi-Sq Stat: 1178.3137 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007763 | Digital Mix Speed: 3799.418 | Time: 3.79s

[356/1331] Analyzing (a=10, b=19, c=10)...
  ✓ Samples: 3,729,977 | Chi-Sq Stat: 1191.5474 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00798 | Dmix: 0.007978 | Digital Mix Speed: 3712.828 | Time: 3.64s

[357/1331] Analyzing (a=10, b=19, c=11)...
  ✓ Samples: 3,741,010 | Chi-Sq Stat: 1176.4140 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007763 | Digital Mix Speed: 3799.416 | Time: 3.91s

[358/1331] Analyzing (a=10, b=19, c=12)...
  ✓ Samples: 3,740,880 | Chi-Sq Stat: 1176.4256 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007764 | Digital Mix Speed: 3799.407 | Time: 3.79s

[359/1331] Analyzing (a=10, b=19, c=13)...
  ✓ Samples: 3,741,044 | Chi-Sq Stat: 1174.2523 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00775 | Dmix: 0.007753 | Digital Mix Speed: 3821.507 | Time: 3.88s

[360/1331] Analyzing (a=10, b=19, c=14)...
  ✓ Samples: 3,741,050 | Chi-Sq Stat: 1176.3055 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007764 | Digital Mix Speed: 3799.418 | Time: 3.70s

[361/1331] Analyzing (a=10, b=19, c=15)...
  ✓ Samples: 3,741,055 | Chi-Sq Stat: 1176.9394 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00776 | Dmix: 0.007757 | Digital Mix Speed: 3821.508 | Time: 3.87s

[362/1331] Analyzing (a=10, b=19, c=16)...
  ✓ Samples: 3,741,049 | Chi-Sq Stat: 1173.8813 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00775 | Dmix: 0.007746 | Digital Mix Speed: 3821.508 | Time: 3.92s

[363/1331] Analyzing (a=10, b=19, c=17)...
  ✓ Samples: 3,741,051 | Chi-Sq Stat: 1175.9801 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00775 | Dmix: 0.007749 | Digital Mix Speed: 3821.508 | Time: 3.74s

[364/1331] Analyzing (a=11, b=9, c=7)...
  ✓ Samples: 5,014,465 | Chi-Sq Stat: 12443.4754 | Chi-Sq p-value: 0.0 | MAD: 0.00494 | KS D-Max: 0.02044 | Dmix: 0.022249 | Digital Mix Speed: 1356.321 | Time: 5.46s

[365/1331] Analyzing (a=11, b=9, c=8)...
  ✓ Samples: 5,013,735 | Chi-Sq Stat: 12516.1812 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02049 | Dmix: 0.022310 | Digital Mix Speed: 1350.839 | Time: 5.32s

[366/1331] Analyzing (a=11, b=9, c=9)...
  ✓ Samples: 5,014,616 | Chi-Sq Stat: 12530.0993 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02051 | Dmix: 0.022308 | Digital Mix Speed: 1350.854 | Time: 5.41s

[367/1331] Analyzing (a=11, b=9, c=10)...
  ✓ Samples: 5,014,293 | Chi-Sq Stat: 12513.2182 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02050 | Dmix: 0.022310 | Digital Mix Speed: 1350.849 | Time: 5.36s

[368/1331] Analyzing (a=11, b=9, c=11)...
  ✓ Samples: 4,937,789 | Chi-Sq Stat: 14124.1052 | Chi-Sq p-value: 0.0 | MAD: 0.00528 | KS D-Max: 0.02217 | Dmix: 0.023744 | Digital Mix Speed: 1267.714 | Time: 5.30s

[369/1331] Analyzing (a=11, b=9, c=12)...
  ✓ Samples: 5,013,560 | Chi-Sq Stat: 12526.3324 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02051 | Dmix: 0.022308 | Digital Mix Speed: 1350.836 | Time: 5.28s

[370/1331] Analyzing (a=11, b=9, c=13)...
  ✓ Samples: 5,014,297 | Chi-Sq Stat: 12507.3709 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02050 | Dmix: 0.022309 | Digital Mix Speed: 1350.849 | Time: 5.42s

[371/1331] Analyzing (a=11, b=9, c=14)...
  ✓ Samples: 5,014,212 | Chi-Sq Stat: 12524.7359 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02051 | Dmix: 0.022322 | Digital Mix Speed: 1350.847 | Time: 5.46s

[372/1331] Analyzing (a=11, b=9, c=15)...
  ✓ Samples: 5,014,626 | Chi-Sq Stat: 12526.0742 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02052 | Dmix: 0.022323 | Digital Mix Speed: 1350.855 | Time: 5.38s

[373/1331] Analyzing (a=11, b=9, c=16)...
  ✓ Samples: 5,014,004 | Chi-Sq Stat: 12463.6312 | Chi-Sq p-value: 0.0 | MAD: 0.00494 | KS D-Max: 0.02045 | Dmix: 0.022248 | Digital Mix Speed: 1356.313 | Time: 5.50s

[374/1331] Analyzing (a=11, b=9, c=17)...
  ✓ Samples: 5,014,578 | Chi-Sq Stat: 12518.0364 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02052 | Dmix: 0.022328 | Digital Mix Speed: 1350.854 | Time: 5.36s

[375/1331] Analyzing (a=11, b=10, c=7)...
  ✓ Samples: 4,742,787 | Chi-Sq Stat: 1722291.5669 | Chi-Sq p-value: 0.0 | MAD: 0.05798 | KS D-Max: 0.26092 | Dmix: 0.260923 | Digital Mix Speed: 115.144 | Time: 5.16s

[376/1331] Analyzing (a=11, b=10, c=8)...
  ✓ Samples: 4,742,788 | Chi-Sq Stat: 1721684.9142 | Chi-Sq p-value: 0.0 | MAD: 0.05800 | KS D-Max: 0.26102 | Dmix: 0.261016 | Digital Mix Speed: 115.104 | Time: 5.00s

[377/1331] Analyzing (a=11, b=10, c=9)...
  ✓ Samples: 4,742,785 | Chi-Sq Stat: 1721574.5070 | Chi-Sq p-value: 0.0 | MAD: 0.05800 | KS D-Max: 0.26100 | Dmix: 0.261004 | Digital Mix Speed: 115.104 | Time: 5.07s

[378/1331] Analyzing (a=11, b=10, c=10)...
  ✓ Samples: 4,742,289 | Chi-Sq Stat: 1728495.4815 | Chi-Sq p-value: 0.0 | MAD: 0.05810 | KS D-Max: 0.26146 | Dmix: 0.261463 | Digital Mix Speed: 114.905 | Time: 4.92s

[379/1331] Analyzing (a=11, b=10, c=11)...
  ✓ Samples: 4,730,945 | Chi-Sq Stat: 1811861.1468 | Chi-Sq p-value: 0.0 | MAD: 0.05898 | KS D-Max: 0.26541 | Dmix: 0.265408 | Digital Mix Speed: 113.173 | Time: 5.04s

[380/1331] Analyzing (a=11, b=10, c=12)...
  ✓ Samples: 4,742,794 | Chi-Sq Stat: 1728857.0572 | Chi-Sq p-value: 0.0 | MAD: 0.05810 | KS D-Max: 0.26144 | Dmix: 0.261437 | Digital Mix Speed: 114.906 | Time: 4.93s

[381/1331] Analyzing (a=11, b=10, c=13)...
  ✓ Samples: 4,742,795 | Chi-Sq Stat: 1727661.7575 | Chi-Sq p-value: 0.0 | MAD: 0.05812 | KS D-Max: 0.26155 | Dmix: 0.261553 | Digital Mix Speed: 114.866 | Time: 5.11s

[382/1331] Analyzing (a=11, b=10, c=14)...
  ✓ Samples: 4,742,796 | Chi-Sq Stat: 1727262.4595 | Chi-Sq p-value: 0.0 | MAD: 0.05807 | KS D-Max: 0.26134 | Dmix: 0.261337 | Digital Mix Speed: 114.965 | Time: 4.94s

[383/1331] Analyzing (a=11, b=10, c=15)...
  ✓ Samples: 4,742,647 | Chi-Sq Stat: 1727082.9532 | Chi-Sq p-value: 0.0 | MAD: 0.05807 | KS D-Max: 0.26133 | Dmix: 0.261327 | Digital Mix Speed: 114.965 | Time: 5.16s

[384/1331] Analyzing (a=11, b=10, c=16)...
  ✓ Samples: 4,742,799 | Chi-Sq Stat: 1726339.2060 | Chi-Sq p-value: 0.0 | MAD: 0.05808 | KS D-Max: 0.26137 | Dmix: 0.261369 | Digital Mix Speed: 114.946 | Time: 4.94s

[385/1331] Analyzing (a=11, b=10, c=17)...
  ✓ Samples: 4,742,792 | Chi-Sq Stat: 1725664.3851 | Chi-Sq p-value: 0.0 | MAD: 0.05805 | KS D-Max: 0.26122 | Dmix: 0.261225 | Digital Mix Speed: 115.005 | Time: 5.17s

[386/1331] Analyzing (a=11, b=11, c=7)...
  ✓ Samples: 4,536,341 | Chi-Sq Stat: 6029.1808 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01278 | Dmix: 0.015492 | Digital Mix Speed: 1935.089 | Time: 4.77s

[387/1331] Analyzing (a=11, b=11, c=8)...
  ✓ Samples: 4,536,338 | Chi-Sq Stat: 6028.1021 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015491 | Digital Mix Speed: 1935.089 | Time: 4.86s

[388/1331] Analyzing (a=11, b=11, c=9)...
  ✓ Samples: 4,536,338 | Chi-Sq Stat: 6031.6023 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015492 | Digital Mix Speed: 1935.089 | Time: 4.78s

[389/1331] Analyzing (a=11, b=11, c=10)...
  ✓ Samples: 4,536,336 | Chi-Sq Stat: 6027.4753 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015483 | Digital Mix Speed: 1935.089 | Time: 4.87s

[390/1331] Analyzing (a=11, b=11, c=11)...
  ✓ Samples: 2,568,677 | Chi-Sq Stat: 927433.4481 | Chi-Sq p-value: 0.0 | MAD: 0.05851 | KS D-Max: 0.26329 | Dmix: 0.263288 | Digital Mix Speed: 109.549 | Time: 2.34s

[391/1331] Analyzing (a=11, b=11, c=12)...
  ✓ Samples: 4,536,335 | Chi-Sq Stat: 6029.3948 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015486 | Digital Mix Speed: 1935.089 | Time: 4.79s

[392/1331] Analyzing (a=11, b=11, c=13)...
  ✓ Samples: 4,536,335 | Chi-Sq Stat: 6029.2296 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015485 | Digital Mix Speed: 1935.089 | Time: 5.28s

[393/1331] Analyzing (a=11, b=11, c=14)...
  ✓ Samples: 4,536,331 | Chi-Sq Stat: 6025.4482 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015483 | Digital Mix Speed: 1935.089 | Time: 4.75s

[394/1331] Analyzing (a=11, b=11, c=15)...
  ✓ Samples: 4,536,331 | Chi-Sq Stat: 6029.2938 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01278 | Dmix: 0.015488 | Digital Mix Speed: 1935.089 | Time: 4.86s

[395/1331] Analyzing (a=11, b=11, c=16)...
  ✓ Samples: 4,536,331 | Chi-Sq Stat: 6025.5259 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015480 | Digital Mix Speed: 1935.089 | Time: 4.80s

[396/1331] Analyzing (a=11, b=11, c=17)...
  ✓ Samples: 4,536,331 | Chi-Sq Stat: 6025.2614 | Chi-Sq p-value: 0.0 | MAD: 0.00344 | KS D-Max: 0.01277 | Dmix: 0.015481 | Digital Mix Speed: 1935.089 | Time: 4.90s

[397/1331] Analyzing (a=11, b=12, c=7)...
  ✓ Samples: 5,353,058 | Chi-Sq Stat: 3242.4496 | Chi-Sq p-value: 0.0 | MAD: 0.00230 | KS D-Max: 0.00671 | Dmix: 0.010339 | Digital Mix Speed: 2925.479 | Time: 6.03s

[398/1331] Analyzing (a=11, b=12, c=8)...
  ✓ Samples: 5,352,589 | Chi-Sq Stat: 3284.0663 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00702 | Dmix: 0.010618 | Digital Mix Speed: 2851.086 | Time: 6.03s

[399/1331] Analyzing (a=11, b=12, c=9)...
  ✓ Samples: 5,352,808 | Chi-Sq Stat: 3239.8922 | Chi-Sq p-value: 0.0 | MAD: 0.00231 | KS D-Max: 0.00679 | Dmix: 0.010401 | Digital Mix Speed: 2912.806 | Time: 6.08s

[400/1331] Analyzing (a=11, b=12, c=10)...
  ✓ Samples: 5,352,002 | Chi-Sq Stat: 3300.7933 | Chi-Sq p-value: 0.0 | MAD: 0.00237 | KS D-Max: 0.00698 | Dmix: 0.010649 | Digital Mix Speed: 2839.036 | Time: 5.94s

[401/1331] Analyzing (a=11, b=12, c=11)...
  ✓ Samples: 4,370,859 | Chi-Sq Stat: 9147.0406 | Chi-Sq p-value: 0.0 | MAD: 0.00427 | KS D-Max: 0.01347 | Dmix: 0.019220 | Digital Mix Speed: 1555.168 | Time: 4.67s

[402/1331] Analyzing (a=11, b=12, c=12)...
  ✓ Samples: 5,353,327 | Chi-Sq Stat: 3392.3456 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00704 | Dmix: 0.010623 | Digital Mix Speed: 2851.112 | Time: 6.08s

[403/1331] Analyzing (a=11, b=12, c=13)...
  ✓ Samples: 5,352,020 | Chi-Sq Stat: 3232.0243 | Chi-Sq p-value: 0.0 | MAD: 0.00231 | KS D-Max: 0.00675 | Dmix: 0.010376 | Digital Mix Speed: 2912.778 | Time: 6.02s

[404/1331] Analyzing (a=11, b=12, c=14)...
  ✓ Samples: 5,352,838 | Chi-Sq Stat: 3166.6575 | Chi-Sq p-value: 0.0 | MAD: 0.00229 | KS D-Max: 0.00679 | Dmix: 0.010293 | Digital Mix Speed: 2938.246 | Time: 6.05s

[405/1331] Analyzing (a=11, b=12, c=15)...
  ✓ Samples: 5,352,150 | Chi-Sq Stat: 3275.1272 | Chi-Sq p-value: 0.0 | MAD: 0.00234 | KS D-Max: 0.00689 | Dmix: 0.010526 | Digital Mix Speed: 2875.439 | Time: 6.02s

[406/1331] Analyzing (a=11, b=12, c=16)...
  ✓ Samples: 5,353,012 | Chi-Sq Stat: 3233.5499 | Chi-Sq p-value: 0.0 | MAD: 0.00232 | KS D-Max: 0.00690 | Dmix: 0.010422 | Digital Mix Speed: 2900.258 | Time: 6.38s

[407/1331] Analyzing (a=11, b=12, c=17)...
  ✓ Samples: 5,352,540 | Chi-Sq Stat: 3174.3818 | Chi-Sq p-value: 0.0 | MAD: 0.00229 | KS D-Max: 0.00680 | Dmix: 0.010315 | Digital Mix Speed: 2938.236 | Time: 6.06s

[408/1331] Analyzing (a=11, b=13, c=7)...
  ✓ Samples: 4,841,557 | Chi-Sq Stat: 1545.5118 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00604 | Dmix: 0.006288 | Digital Mix Speed: 4774.989 | Time: 5.32s

[409/1331] Analyzing (a=11, b=13, c=8)...
  ✓ Samples: 4,842,106 | Chi-Sq Stat: 1547.1193 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00613 | Dmix: 0.006345 | Digital Mix Speed: 4741.159 | Time: 5.42s

[410/1331] Analyzing (a=11, b=13, c=9)...
  ✓ Samples: 4,840,822 | Chi-Sq Stat: 1488.9864 | Chi-Sq p-value: 0.0 | MAD: 0.00136 | KS D-Max: 0.00603 | Dmix: 0.006133 | Digital Mix Speed: 4915.382 | Time: 5.57s

[411/1331] Analyzing (a=11, b=13, c=10)...
  ✓ Samples: 4,841,799 | Chi-Sq Stat: 1567.6711 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00613 | Dmix: 0.006460 | Digital Mix Speed: 4642.366 | Time: 5.38s

[412/1331] Analyzing (a=11, b=13, c=11)...
  ✓ Samples: 4,242,476 | Chi-Sq Stat: 2062.0440 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00514 | Dmix: 0.008910 | Digital Mix Speed: 3347.283 | Time: 4.39s

[413/1331] Analyzing (a=11, b=13, c=12)...
  ✓ Samples: 4,841,521 | Chi-Sq Stat: 1516.9500 | Chi-Sq p-value: 0.0 | MAD: 0.00139 | KS D-Max: 0.00606 | Dmix: 0.006277 | Digital Mix Speed: 4809.339 | Time: 5.36s

[414/1331] Analyzing (a=11, b=13, c=13)...
  ✓ Samples: 4,840,977 | Chi-Sq Stat: 1579.2325 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00619 | Dmix: 0.006301 | Digital Mix Speed: 4774.952 | Time: 5.21s

[415/1331] Analyzing (a=11, b=13, c=14)...
  ✓ Samples: 4,839,926 | Chi-Sq Stat: 1470.9485 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00609 | Dmix: 0.006294 | Digital Mix Speed: 4774.885 | Time: 5.31s

[416/1331] Analyzing (a=11, b=13, c=15)...
  ✓ Samples: 4,843,036 | Chi-Sq Stat: 1536.9176 | Chi-Sq p-value: 0.0 | MAD: 0.00139 | KS D-Max: 0.00606 | Dmix: 0.006252 | Digital Mix Speed: 4809.437 | Time: 5.26s

[417/1331] Analyzing (a=11, b=13, c=16)...
  ✓ Samples: 4,842,239 | Chi-Sq Stat: 1546.1534 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00605 | Dmix: 0.006393 | Digital Mix Speed: 4707.779 | Time: 5.36s

[418/1331] Analyzing (a=11, b=13, c=17)...
  ✓ Samples: 4,842,312 | Chi-Sq Stat: 1560.0088 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00618 | Dmix: 0.006339 | Digital Mix Speed: 4741.172 | Time: 5.23s

[419/1331] Analyzing (a=11, b=14, c=7)...
  ✓ Samples: 4,204,440 | Chi-Sq Stat: 306.6646 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00353 | Dmix: 0.003529 | Digital Mix Speed: 8491.934 | Time: 4.47s

[420/1331] Analyzing (a=11, b=14, c=8)...
  ✓ Samples: 4,204,355 | Chi-Sq Stat: 307.6983 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00354 | Dmix: 0.003544 | Digital Mix Speed: 8384.430 | Time: 4.36s

[421/1331] Analyzing (a=11, b=14, c=9)...
  ✓ Samples: 4,203,870 | Chi-Sq Stat: 311.1792 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00356 | Dmix: 0.003564 | Digital Mix Speed: 8384.366 | Time: 4.38s

[422/1331] Analyzing (a=11, b=14, c=10)...
  ✓ Samples: 4,204,533 | Chi-Sq Stat: 313.6656 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00357 | Dmix: 0.003573 | Digital Mix Speed: 8384.453 | Time: 4.37s

[423/1331] Analyzing (a=11, b=14, c=11)...
  ✓ Samples: 4,134,818 | Chi-Sq Stat: 35.3553 | Chi-Sq p-value: 2e-05 | MAD: 0.00026 | KS D-Max: 0.00119 | Dmix: 0.001191 | Digital Mix Speed: 25447.909 | Time: 4.41s

[424/1331] Analyzing (a=11, b=14, c=12)...
  ✓ Samples: 4,204,342 | Chi-Sq Stat: 312.1596 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00355 | Dmix: 0.003554 | Digital Mix Speed: 8384.428 | Time: 4.38s

[425/1331] Analyzing (a=11, b=14, c=13)...
  ✓ Samples: 4,204,532 | Chi-Sq Stat: 308.6186 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00354 | Dmix: 0.003544 | Digital Mix Speed: 8384.453 | Time: 4.47s

[426/1331] Analyzing (a=11, b=14, c=14)...
  ✓ Samples: 4,204,436 | Chi-Sq Stat: 317.2324 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00358 | Dmix: 0.003576 | Digital Mix Speed: 8384.440 | Time: 4.52s

[427/1331] Analyzing (a=11, b=14, c=15)...
  ✓ Samples: 4,204,464 | Chi-Sq Stat: 315.5601 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00357 | Dmix: 0.003572 | Digital Mix Speed: 8384.444 | Time: 4.31s

[428/1331] Analyzing (a=11, b=14, c=16)...
  ✓ Samples: 4,204,350 | Chi-Sq Stat: 304.1030 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00352 | Dmix: 0.003521 | Digital Mix Speed: 8491.922 | Time: 4.54s

[429/1331] Analyzing (a=11, b=14, c=17)...
  ✓ Samples: 4,204,514 | Chi-Sq Stat: 308.2574 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00354 | Dmix: 0.003539 | Digital Mix Speed: 8384.450 | Time: 4.36s

[430/1331] Analyzing (a=11, b=15, c=7)...
  ✓ Samples: 4,101,777 | Chi-Sq Stat: 726.7845 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00550 | Dmix: 0.005666 | Digital Mix Speed: 5248.391 | Time: 4.35s

[431/1331] Analyzing (a=11, b=15, c=8)...
  ✓ Samples: 4,101,668 | Chi-Sq Stat: 714.4130 | Chi-Sq p-value: 0.0 | MAD: 0.00124 | KS D-Max: 0.00548 | Dmix: 0.005587 | Digital Mix Speed: 5333.033 | Time: 4.21s

[432/1331] Analyzing (a=11, b=15, c=9)...
  ✓ Samples: 4,101,861 | Chi-Sq Stat: 747.8076 | Chi-Sq p-value: 0.0 | MAD: 0.00128 | KS D-Max: 0.00556 | Dmix: 0.005767 | Digital Mix Speed: 5166.391 | Time: 4.26s

[433/1331] Analyzing (a=11, b=15, c=10)...
  ✓ Samples: 4,101,894 | Chi-Sq Stat: 752.6944 | Chi-Sq p-value: 0.0 | MAD: 0.00129 | KS D-Max: 0.00554 | Dmix: 0.005783 | Digital Mix Speed: 5126.345 | Time: 4.28s

[434/1331] Analyzing (a=11, b=15, c=11)...
  ✓ Samples: 4,033,903 | Chi-Sq Stat: 475.4976 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00398 | Dmix: 0.004870 | Digital Mix Speed: 6116.412 | Time: 4.16s

[435/1331] Analyzing (a=11, b=15, c=12)...
  ✓ Samples: 4,101,826 | Chi-Sq Stat: 688.7484 | Chi-Sq p-value: 0.0 | MAD: 0.00121 | KS D-Max: 0.00541 | Dmix: 0.005460 | Digital Mix Speed: 5465.270 | Time: 4.39s

[436/1331] Analyzing (a=11, b=15, c=13)...
  ✓ Samples: 4,101,676 | Chi-Sq Stat: 722.2307 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00548 | Dmix: 0.005656 | Digital Mix Speed: 5248.382 | Time: 4.28s

[437/1331] Analyzing (a=11, b=15, c=14)...
  ✓ Samples: 4,101,749 | Chi-Sq Stat: 700.2447 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00544 | Dmix: 0.005538 | Digital Mix Speed: 5376.398 | Time: 4.26s

[438/1331] Analyzing (a=11, b=15, c=15)...
  ✓ Samples: 4,101,835 | Chi-Sq Stat: 714.2074 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00546 | Dmix: 0.005640 | Digital Mix Speed: 5290.383 | Time: 4.19s

[439/1331] Analyzing (a=11, b=15, c=16)...
  ✓ Samples: 4,101,444 | Chi-Sq Stat: 696.9150 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00542 | Dmix: 0.005518 | Digital Mix Speed: 5376.371 | Time: 4.37s

[440/1331] Analyzing (a=11, b=15, c=17)...
  ✓ Samples: 4,101,706 | Chi-Sq Stat: 746.5522 | Chi-Sq p-value: 0.0 | MAD: 0.00129 | KS D-Max: 0.00553 | Dmix: 0.005797 | Digital Mix Speed: 5126.329 | Time: 4.23s

[441/1331] Analyzing (a=11, b=16, c=7)...
  ✓ Samples: 4,005,346 | Chi-Sq Stat: 520.2896 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00351 | Dmix: 0.004077 | Digital Mix Speed: 7255.648 | Time: 4.13s

[442/1331] Analyzing (a=11, b=16, c=8)...
  ✓ Samples: 4,005,342 | Chi-Sq Stat: 497.9303 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00346 | Dmix: 0.004013 | Digital Mix Speed: 7418.696 | Time: 4.08s

[443/1331] Analyzing (a=11, b=16, c=9)...
  ✓ Samples: 4,005,113 | Chi-Sq Stat: 534.3219 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00350 | Dmix: 0.004204 | Digital Mix Speed: 7099.586 | Time: 4.09s

[444/1331] Analyzing (a=11, b=16, c=10)...
  ✓ Samples: 4,005,375 | Chi-Sq Stat: 499.1084 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00350 | Dmix: 0.003958 | Digital Mix Speed: 7503.004 | Time: 4.23s

[445/1331] Analyzing (a=11, b=16, c=11)...
